selection_rank,tile_name,selection_category,already_downloaded,size_bytes,size_gb,download_url,new_positive_polygon_count,positive_polygon_count,high_confidence_polygon_count,moderate_confidence_polygon_count,positive_intersection_m2,new_positive_intersection_m2,min_distance_to_existing_train_km,probe_accepted_patches_2m,probe_positive_patches_2m,probe_negative_patches_2m,probe_retained_polygon_count_2m,static_score,selection_reason,bbox_west,bbox_south,bbox_east,bbox_north
,USGS_LPC_OR_WesternWildfires_A22_s04860w13920.laz,hard_negative,False,228648210,0.228648,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04860w13920.laz,0,0,0,0,0.0,0.0,4.899,,,,,8.8991,,-123.7251773088,45.5242189012,-123.7130223493,45.5327622777
,USGS_LPC_OR_WesternWildfires_A22_s04800w14370.laz,hard_negative,False,227745061,0.227745,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04800w14370.laz,0,0,0,0,0.0,0.0,4.899,,,,,8.8987,,-123.7555313424,45.6468778538,-123.7433463309,45.655423534
,USGS_LPC_OR_WesternWildfires_A22_s04560w14460.laz,positive_diversity,False,88571916,0.088572,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04560w14460.laz,0,1,2,1,26960.808,0.0,0.885,,,,,8.8851,,-123.8478731786,45.6689729296,-123.8385334069,45.6774457391
,USGS_LPC_OR_WesternWildfires_A22_s05040w13770.laz,positive_diversity,False,211630036,0.21163,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05040w13770.laz,0,1,0,6,78699.994,0.0,0.878,,,,,8.8784,,-123.6527464372,45.4850298637,-123.6406096372,45.4935664574
,USGS_LPC_OR_WesternWildfires_A22_s05250w13350.laz,hard_negative,False,172082760,0.172083,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05250w13350.laz,0,0,0,0,0.0,0.0,4.86,,,,,8.86,,-123.5648055151,45.3721049528,-123.5527044224,45.3806335927
,USGS_LPC_OR_WesternWildfires_A22_s05310w13740.laz,hard_negative,False,216890337,0.21689,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05310w13740.laz,0,0,0,0,0.0,0.0,4.86,,,,,8.8599,,-123.5471028472,45.479602964,-123.5349816594,45.4881294042
73,USGS_LPC_OR_WesternWildfires_A22_s05160w14370.laz,hard_negative,False,185830850,0.185831,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05160w14370.laz,0,0,0,0,0.0,0.0,4.858,,,,,8.8583,hard_negative; additional_new_polygons=0; selected_spatial_novelty_km=4.66; downloaded=no,-123.6148619818,45.6507061564,-123.6026954658,45.6592382791
,USGS_LPC_OR_WesternWildfires_A22_s04890w14460.laz,hard_negative,False,163582813,0.163583,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04890w14460.laz,0,0,0,0,0.0,0.0,4.857,,,,,8.8572,,-123.7217463901,45.6725115214,-123.7095605873,45.6810538189
,USGS_LPC_OR_WesternWildfires_A22_s04860w13950.laz,hard_negative,False,214699398,0.214699,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04860w13950.laz,0,0,0,0,0.0,0.0,4.857,,,,,8.8566,,-123.7256370862,45.5324397705,-123.7134803321,45.5409831512
,USGS_LPC_OR_WesternWildfires_A22_s04800w13860.laz,hard_negative,False,251075784,0.251076,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04800w13860.laz,0,0,0,0,0.0,0.0,4.856,,,,,8.856,,-123.7476450618,45.5071287771,-123.7354906269,45.515674397
,USGS_LPC_OR_WesternWildfires_A22_s04590w14040.laz,hard_negative,False,204304349,0.204304,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04590w14040.laz,0,0,0,0,0.0,0.0,4.856,,,,,8.8555,,-123.8323440033,45.5541456209,-123.8201680726,45.5626991522
,USGS_LPC_OR_WesternWildfires_A22_s04680w13800.laz,positive_diversity,False,220434852,0.220435,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04680w13800.laz,0,1,2,1,80193.706,0.0,0.841,,,,,8.8407,,-123.7934787207,45.4893767197,-123.7813217564,45.497926831
,USGS_LPC_OR_WesternWildfires_A22_s05310w14220.laz,positive_diversity,False,229042418,0.229042,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05310w14220.laz,0,1,0,1,8972.82,0.0,5.801,,,,,8.8009,,-123.5540627948,45.6111462733,-123.5419129812,45.6196727399
,USGS_LPC_OR_WesternWildfires_A22_s05160w13860.laz,positive_diversity,False,257714024,0.257714,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05160w13860.laz,0,1,2,0,240247.654,0.0,1.759,,,,,8.7587,,-123.6073157956,45.5109481224,-123.5951797708,45.5194802166
,USGS_LPC_OR_WesternWildfires_A22_s04740w13740.laz,positive_diversity,False,158563353,0.158563,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04740w13740.laz,0,1,0,4,27202.638,0.0,2.74,,,,,8.74,,-123.7691681104,45.4735923535,-123.7570177861,45.4821402029
,USGS_LPC_OR_WesternWildfires_A22_s04920w13800.laz,positive_diversity,False,183336810,0.183337,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04920w13800.laz,0,1,0,4,29712.858,0.0,2.672,,,,,8.6717,,-123.69995872,45.4919784307,-123.6878139972,45.500519536
,USGS_LPC_OR_WesternWildfires_A22_s05310w14010.laz,hard_negative,False,264771165,0.264771,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05310w14010.laz,0,0,0,0,0.0,0.0,4.65,,,,,8.6503,,-123.5510139112,45.5535973466,-123.538876638,45.562123807
,USGS_LPC_OR_WesternWildfires_A22_s04860w13890.laz,hard_negative,False,208543756,0.208544,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04860w13890.laz,0,0,0,0,0.0,0.0,4.65,,,,,8.6502,,-123.7247176624,45.5159979919,-123.712564497,45.524541364
82,USGS_LPC_OR_WesternWildfires_A22_s04680w13950.laz,hard_negative,False,166324097,0.166324,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04680w13950.laz,0,0,0,0,0.0,0.0,4.65,,,,,8.65,hard_negative; additional_new_polygons=0; selected_spatial_novelty_km=3.77; downloaded=no,-123.7958261869,45.5304801151,-123.7836602424,45.5390302539
,USGS_LPC_OR_WesternWildfires_A22_s05250w14490.laz,hard_negative,False,190524981,0.190525,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05250w14490.laz,0,0,0,0,0.0,0.0,4.65,,,,,8.6499,,-123.5814525804,45.684519825,-123.5692835087,45.6930485521
,USGS_LPC_OR_WesternWildfires_A22_s04710w13950.laz,hard_negative,False,185420274,0.18542,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04710w13950.laz,0,0,0,0,0.0,0.0,4.65,,,,,8.6499,,-123.7841283354,45.5308096523,-123.7719639213,45.5393586651
,USGS_LPC_OR_WesternWildfires_A22_s04800w14340.laz,hard_negative,False,222602234,0.222602,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04800w14340.laz,0,0,0,0,0.0,0.0,4.65,,,,,8.6499,,-123.755066384,45.6386576528,-123.7428831754,45.6472033307
,USGS_LPC_OR_WesternWildfires_A22_s04590w14190.laz,hard_negative,False,204505298,0.204505,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04590w14190.laz,0,0,0,0,0.0,0.0,4.65,,,,,8.6498,,-123.8347218252,45.5952467097,-123.8225368869,45.6038002641
,USGS_LPC_OR_WesternWildfires_A22_s04740w14340.laz,hard_negative,False,226272931,0.226273,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04740w14340.laz,0,0,0,0,0.0,0.0,4.65,,,,,8.6497,,-123.7785061036,45.638003263,-123.7663198167,45.6465511978
78,USGS_LPC_OR_WesternWildfires_A22_s04860w13440.laz,hard_negative,False,1078266,0.001078,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04860w13440.laz,0,0,0,0,0.0,0.0,4.62,,,,,8.6195,hard_negative; additional_new_polygons=0; selected_spatial_novelty_km=4.05; downloaded=no,-123.7174614246,45.3926796679,-123.7152797175,45.3941813598
,USGS_LPC_OR_WesternWildfires_A22_s05250w13890.laz,hard_negative,False,190734669,0.190735,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05250w13890.laz,0,0,0,0,0.0,0.0,4.594,,,,,8.5937,,-123.5726684991,45.5200981278,-123.5605353005,45.5286268391
86,USGS_LPC_OR_WesternWildfires_A22_s05130w13320.laz,hard_negative,False,123673056,0.123673,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05130w13320.laz,0,0,0,0,0.0,0.0,4.593,,,,,8.5931,hard_negative; additional_new_polygons=0; selected_spatial_novelty_km=3.66; downloaded=no,-123.6110303937,45.3626454947,-123.5989249583,45.3711786314
,USGS_LPC_OR_WesternWildfires_A22_s05160w14340.laz,hard_negative,False,170911657,0.170912,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05160w14340.laz,0,0,0,0,0.0,0.0,4.593,,,,,8.5926,,-123.6144170745,45.6424854279,-123.6022523564,45.6510175502
,USGS_LPC_OR_WesternWildfires_A22_s04950w14010.laz,hard_negative,False,182177297,0.182177,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04950w14010.laz,0,0,0,0,0.0,0.0,4.593,,,,,8.5925,,-123.6914507192,45.5498456702,-123.6792949791,45.5583856764
,USGS_LPC_OR_WesternWildfires_A22_s04860w13770.laz,hard_negative,False,185524824,0.185525,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04860w13770.laz,0,0,0,0,0.0,0.0,4.592,,,,,8.592,,-123.7228803855,45.4831139577,-123.7107343911,45.4916573105
,USGS_LPC_OR_WesternWildfires_A22_s04890w14490.laz,hard_negative,False,168615294,0.168615,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04890w14490.laz,0,0,0,0,0.0,0.0,4.592,,,,,8.5916,,-123.7222068622,45.680731685,-123.7100192556,45.6892739835
,USGS_LPC_OR_WesternWildfires_A22_s04830w13950.laz,hard_negative,False,218214580,0.218215,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04830w13950.laz,0,0,0,0,0.0,0.0,4.591,,,,,8.5906,,-123.7373356,45.5321160893,-123.7251773128,45.5406605968
,USGS_LPC_OR_WesternWildfires_A22_s04800w13830.laz,hard_negative,False,223344919,0.223345,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04800w13830.laz,0,0,0,0,0.0,0.0,4.59,,,,,8.5901,,-123.747182352,45.4989078775,-123.7350297109,45.5074534924
,USGS_LPC_OR_WesternWildfires_A22_s04590w14070.laz,hard_negative,False,203230423,0.20323,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04590w14070.laz,0,0,0,0,0.0,0.0,4.59,,,,,8.5896,,-123.8328192965,45.5623659209,-123.8206415653,45.5709194572
,USGS_LPC_OR_WesternWildfires_A22_s04740w14460.laz,hard_negative,False,182409223,0.182409,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04740w14460.laz,0,0,0,0,0.0,0.0,4.589,,,,,8.589,,-123.7803801039,45.67088345,-123.7681865991,45.6794313939
71,USGS_LPC_OR_WesternWildfires_A22_s04980w13440.laz,hard_negative,False,188224554,0.188225,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04980w13440.laz,0,0,0,0,0.0,0.0,4.567,,,,,8.5671,hard_negative; additional_new_polygons=0; selected_spatial_novelty_km=5.17; downloaded=no,-123.6711561932,45.3939596754,-123.6590359849,45.4024984629
,USGS_LPC_OR_WesternWildfires_A22_s05310w14040.laz,hard_negative,False,349855330,0.349855,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05310w14040.laz,0,0,0,0,0.0,0.0,4.567,,,,,8.5669,,-123.5514490934,45.5618187446,-123.5393100303,45.5703452064
,USGS_LPC_OR_WesternWildfires_A22_s05160w14250.laz,hard_negative,False,168735876,0.168736,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05160w14250.laz,0,0,0,0,0.0,0.0,4.567,,,,,8.5666,,-123.6130831146,45.6178229885,-123.6009237868,45.6263551089
,USGS_LPC_OR_WesternWildfires_A22_s04740w13950.laz,hard_negative,False,199144725,0.199145,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04740w13950.laz,0,0,0,0,0.0,0.0,4.567,,,,,8.5666,,-123.7724303543,45.5311380182,-123.7602674673,45.5396859051
70,USGS_LPC_OR_WesternWildfires_A22_s04950w14100.laz,hard_negative,False,196624032,0.196624,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04950w14100.laz,0,0,0,0,0.0,0.0,4.567,,,,,8.5666,hard_negative; additional_new_polygons=0; selected_spatial_novelty_km=6.46; downloaded=no,-123.6928166306,45.5745081909,-123.6806555041,45.5830482064
,USGS_LPC_OR_WesternWildfires_A22_s05250w14520.laz,hard_negative,False,211414801,0.211415,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05250w14520.laz,0,0,0,0,0.0,0.0,4.567,,,,,8.5666,,-123.5818931024,45.6927404673,-123.5697222315,45.7012691934
,USGS_LPC_OR_WesternWildfires_A22_s04800w14310.laz,hard_negative,False,231211550,0.231212,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04800w14310.laz,0,0,0,0,0.0,0.0,4.567,,,,,8.5665,,-123.7546015584,45.6304374092,-123.7424201521,45.6389830848
,USGS_LPC_OR_WesternWildfires_A22_s04530w14220.laz,positive_diversity,False,203617098,0.203617,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04530w14220.laz,0,1,0,2,65365.781,0.0,4.566,,,,,8.5664,,-123.8586222727,45.6027963581,-123.8464324677,45.6113521696
,USGS_LPC_OR_WesternWildfires_A22_s04740w14370.laz,hard_negative,False,207664560,0.207665,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04740w14370.laz,0,0,0,0,0.0,0.0,4.566,,,,,8.5663,,-123.778974403,45.6462233739,-123.7667863125,45.6547713112
,USGS_LPC_OR_WesternWildfires_A22_s04770w13680.laz,positive_diversity,False,88498135,0.088498,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04770w13680.laz,0,1,1,0,8893.738,0.0,4.058,,,,,8.5584,,-123.7565540704,45.4574771706,-123.7444088624,45.4660238829
,USGS_LPC_OR_WesternWildfires_A22_s05160w13350.laz,hard_negative,False,133022921,0.133023,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05160w13350.laz,0,0,0,0,0.0,0.0,4.533,,,,,8.5327,,-123.5998060671,45.3711786343,-123.5877003813,45.3797106517
,USGS_LPC_OR_WesternWildfires_A22_s05250w13830.laz,hard_negative,False,240791161,0.240791,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05250w13830.laz,0,0,0,0,0.0,0.0,4.532,,,,,8.5322,,-123.5717928433,45.5036550599,-123.5596632204,45.5121837659
,USGS_LPC_OR_WesternWildfires_A22_s05160w14280.laz,hard_negative,False,125684774,0.125685,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05160w14280.laz,0,0,0,0,0.0,0.0,4.531,,,,,8.5315,,-123.613527641,45.6260438438,-123.6013665169,45.634575965
,USGS_LPC_OR_WesternWildfires_A22_s04950w14070.laz,hard_negative,False,207780916,0.207781,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04950w14070.laz,0,0,0,0,0.0,0.0,4.531,,,,,8.5315,,-123.692361197,45.5662873915,-123.6802018665,45.5748274041
,USGS_LPC_OR_WesternWildfires_A22_s04860w13830.laz,hard_negative,False,189065565,0.189066,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04860w13830.laz,0,0,0,0,0.0,0.0,4.531,,,,,8.5312,,-123.7237987623,45.4995560539,-123.7116491835,45.5080994166
,USGS_LPC_OR_WesternWildfires_A22_s04890w14550.laz,hard_negative,False,170562065,0.170562,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04890w14550.laz,0,0,0,0,0.0,0.0,4.531,,,,,8.5308,,-123.7231282011,45.697171882,-123.7109369856,45.7057141822
,USGS_LPC_OR_WesternWildfires_A22_s04920w13680.laz,hard_negative,False,188997996,0.188998,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04920w13680.laz,0,0,0,0,0.0,0.0,4.531,,,,,8.5306,,-123.6981363004,45.4590935709,-123.6859987389,45.4676346561
,USGS_LPC_OR_WesternWildfires_A22_s04890w13950.laz,hard_negative,False,148012901,0.148013,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04890w13950.laz,0,0,0,0,0.0,0.0,4.53,,,,,8.5304,,-123.7139384413,45.5327622805,-123.7017832208,45.5413045342
,USGS_LPC_OR_WesternWildfires_A22_s04770w13950.laz,hard_negative,False,223772003,0.223772,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04770w13950.laz,0,0,0,0,0.0,0.0,4.53,,,,,8.5304,,-123.7607322326,45.5314652132,-123.7485708809,45.5400119737
,USGS_LPC_OR_WesternWildfires_A22_s04770w14310.laz,hard_negative,False,238968438,0.238968,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04770w14310.laz,0,0,0,0,0.0,0.0,4.53,,,,,8.5303,,-123.7663198127,45.630110846,-123.7541368694,45.6386576499
,USGS_LPC_OR_WesternWildfires_A22_s04800w13770.laz,hard_negative,False,157774668,0.157775,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04800w13770.laz,0,0,0,0,0.0,0.0,4.53,,,,,8.53,,-123.7462573277,45.48246596,-123.7341082727,45.4910115643
,USGS_LPC_OR_WesternWildfires_A22_s04830w14400.laz,hard_negative,False,186839564,0.18684,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04830w14400.laz,0,0,0,0,0.0,0.0,4.53,,,,,8.5299,,-123.7442730347,45.6554235368,-123.7320877586,45.6639680901
,USGS_LPC_OR_WesternWildfires_A22_s04920w14010.laz,hard_negative,False,215984782,0.215985,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04920w14010.laz,0,0,0,0,0.0,0.0,4.53,,,,,8.5298,,-123.7031529545,45.5495254145,-123.690995679,45.5580665483
,USGS_LPC_OR_WesternWildfires_A22_s04620w13950.laz,hard_negative,False,182375193,0.182375,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04620w13950.laz,0,0,0,0,0.0,0.0,4.53,,,,,8.5298,,-123.8192214878,45.5298175274,-123.8070524841,45.5383699174
,USGS_LPC_OR_WesternWildfires_A22_s04740w14400.laz,hard_negative,False,237724377,0.237724,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04740w14400.laz,0,0,0,0,0.0,0.0,4.529,,,,,8.5293,,-123.7794428362,45.6544434422,-123.7672529414,45.6629913818
,USGS_LPC_OR_WesternWildfires_A22_s04740w13920.laz,hard_negative,False,224900350,0.2249,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04740w13920.laz,0,0,0,0,0.0,0.0,4.529,,,,,8.5292,,-123.7719639211,45.5229173283,-123.7598028304,45.5314652103
,USGS_LPC_OR_WesternWildfires_A22_s04650w13980.laz,hard_negative,False,221394538,0.221395,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04650w13980.laz,0,0,0,0,0.0,0.0,4.529,,,,,8.5292,,-123.8079954633,45.5383699203,-123.7958261909,45.5469211899
